text,label
Experts the establishment does not want you to hear say gravity is a fictional concept. An anonymous source provided documents that have not been independently verified. Fact-checking organisations have rated this claim as false or misleading.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. The story spread widely on social media before fact-checkers investigated.,0
"Declassified files reportedly confirm that world leaders answer to a shadowy global council. The claim has been disputed by official bodies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. An anonymous source provided documents that have not been independently verified. No peer-reviewed evidence supports the assertion.,0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. An anonymous source provided documents that have not been independently verified. The allegation remains unverified as of publication.,0
A former government employee alleges that climate data is being falsified by agencies. The original source of this claim is unknown.,0
Anonymous sources say free-energy devices are being suppressed by the oil industry. The claim has been disputed by official bodies. The allegation remains unverified as of publication.,0
"A local man claims to win the lottery repeatedly using a hidden mathematical exploit. The claim has been disputed by official bodies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Secret satellite footage allegedly proves the moon landing was staged on a film set. An anonymous source provided documents that have not been independently verified. Critics say this is misinformation; supporters insist it is being covered up.,0
Secret satellite footage allegedly proves the moon landing was staged on a film set. Comments on various online forums suggest widespread belief in the claim. No peer-reviewed evidence supports the assertion.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. The story spread widely on social media before fact-checkers investigated.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. No peer-reviewed research has confirmed this assertion. This information has not been verified by any mainstream outlet.,0
Government officials are secretly hiding alien spacecraft in underground military bunkers. Critics say this is misinformation; supporters insist it is being covered up.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. Comments on various online forums suggest widespread belief in the claim. The story spread widely on social media before fact-checkers investigated.,0
"Top politicians were caught conducting a secret ritual, according to a whistleblower. An anonymous source provided documents that have not been independently verified. Fact-checking organisations have rated this claim as false or misleading.",0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. The claim has been disputed by official bodies. No peer-reviewed evidence supports the assertion.,0
A local man claims to win the lottery repeatedly using a hidden mathematical exploit. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. Comments on various online forums suggest widespread belief in the claim. Authorities have not confirmed the report.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. An anonymous source provided documents that have not been independently verified. Authorities have not confirmed the report.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. No peer-reviewed research has confirmed this assertion. The story spread widely on social media before fact-checkers investigated.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. No peer-reviewed research has confirmed this assertion. The allegation remains unverified as of publication.,0
Weather machines are being used by shadowy organisations to cause floods and droughts. An anonymous source provided documents that have not been independently verified. Authorities have not confirmed the report.,0
"A corporation is using mind-control signals embedded in street lighting, insiders allege. Comments on various online forums suggest widespread belief in the claim. Independent researchers have found no evidence to support the claim.",0
"A viral post claims vaccines contain microchips that transmit personal data to governments. The claim has been disputed by official bodies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"A corporation is using mind-control signals embedded in street lighting, insiders allege. An anonymous source provided documents that have not been independently verified. The allegation remains unverified as of publication.",0
"Top politicians were caught conducting a secret ritual, according to a whistleblower. No peer-reviewed research has confirmed this assertion. Critics say this is misinformation; supporters insist it is being covered up.",0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
A local man claims to win the lottery repeatedly using a hidden mathematical exploit. The claim has been disputed by official bodies. Authorities have not confirmed the report.,0
New scientific proof shows the earth is hollow and an ancient civilisation lives inside. The claim has been disputed by official bodies. This information has not been verified by any mainstream outlet.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. No peer-reviewed evidence supports the assertion.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. No peer-reviewed research has confirmed this assertion. The original source of this claim is unknown.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. This information has not been verified by any mainstream outlet.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. Comments on various online forums suggest widespread belief in the claim. The story spread widely on social media before fact-checkers investigated.,0
A viral post claims vaccines contain microchips that transmit personal data to governments. Authorities have not confirmed the report.,0
"Government officials are secretly hiding alien spacecraft in underground military bunkers. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Experts the establishment does not want you to hear say gravity is a fictional concept. No peer-reviewed research has confirmed this assertion. No peer-reviewed evidence supports the assertion.,0
An underground laboratory is reportedly developing a virus to reduce the global population. The claim has been disputed by official bodies. Critics say this is misinformation; supporters insist it is being covered up.,0
A viral post claims vaccines contain microchips that transmit personal data to governments. This information has not been verified by any mainstream outlet.,0
Weather machines are being used by shadowy organisations to cause floods and droughts. The claim has been disputed by official bodies. Authorities have not confirmed the report.,0
Anonymous sources say free-energy devices are being suppressed by the oil industry. An anonymous source provided documents that have not been independently verified. Critics say this is misinformation; supporters insist it is being covered up.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. An anonymous source provided documents that have not been independently verified. Independent researchers have found no evidence to support the claim.,0
Secret satellite footage allegedly proves the moon landing was staged on a film set. Comments on various online forums suggest widespread belief in the claim. Critics say this is misinformation; supporters insist it is being covered up.,0
Anonymous sources say free-energy devices are being suppressed by the oil industry. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
Insiders claim social-media algorithms are deliberately hiding the truth from ordinary people. Comments on various online forums suggest widespread belief in the claim. No peer-reviewed evidence supports the assertion.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. Fact-checking organisations have rated this claim as false or misleading.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
"A local man claims to win the lottery repeatedly using a hidden mathematical exploit. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Government officials are secretly hiding alien spacecraft in underground military bunkers. The allegation remains unverified as of publication.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. No peer-reviewed research has confirmed this assertion. The story spread widely on social media before fact-checkers investigated.,0
"Experts the establishment does not want you to hear say gravity is a fictional concept. No peer-reviewed research has confirmed this assertion. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"A former government employee alleges that climate data is being falsified by agencies. The claim has been disputed by official bodies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. Authorities have not confirmed the report.,0
Experts the establishment does not want you to hear say gravity is a fictional concept. No peer-reviewed research has confirmed this assertion. Fact-checking organisations have rated this claim as false or misleading.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. The claim has been disputed by official bodies. The allegation remains unverified as of publication.,0
A local man claims to win the lottery repeatedly using a hidden mathematical exploit. An anonymous source provided documents that have not been independently verified. The story spread widely on social media before fact-checkers investigated.,0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. No peer-reviewed research has confirmed this assertion. The story spread widely on social media before fact-checkers investigated.,0
New scientific proof shows the earth is hollow and an ancient civilisation lives inside. Comments on various online forums suggest widespread belief in the claim. No peer-reviewed evidence supports the assertion.,0
Government officials are secretly hiding alien spacecraft in underground military bunkers. Comments on various online forums suggest widespread belief in the claim. Critics say this is misinformation; supporters insist it is being covered up.,0
An underground laboratory is reportedly developing a virus to reduce the global population. No peer-reviewed research has confirmed this assertion. Authorities have not confirmed the report.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. The claim has been disputed by official bodies. Independent researchers have found no evidence to support the claim.,0
Government officials are secretly hiding alien spacecraft in underground military bunkers. Critics say this is misinformation; supporters insist it is being covered up.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. An anonymous source provided documents that have not been independently verified. The story spread widely on social media before fact-checkers investigated.,0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. An anonymous source provided documents that have not been independently verified. The story spread widely on social media before fact-checkers investigated.,0
New scientific proof shows the earth is hollow and an ancient civilisation lives inside. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
"Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. No peer-reviewed research has confirmed this assertion. The claim was dismissed by official sources, though supporters say that proves suppression.",0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. Critics say this is misinformation; supporters insist it is being covered up.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. An anonymous source provided documents that have not been independently verified. Independent researchers have found no evidence to support the claim.,0
"Top politicians were caught conducting a secret ritual, according to a whistleblower. Critics say this is misinformation; supporters insist it is being covered up.",0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. The claim has been disputed by official bodies. The original source of this claim is unknown.,0
Insiders claim social-media algorithms are deliberately hiding the truth from ordinary people. No peer-reviewed research has confirmed this assertion. The story spread widely on social media before fact-checkers investigated.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. Authorities have not confirmed the report.,0
Government officials are secretly hiding alien spacecraft in underground military bunkers. The claim has been disputed by official bodies. No peer-reviewed evidence supports the assertion.,0
Experts the establishment does not want you to hear say gravity is a fictional concept. Comments on various online forums suggest widespread belief in the claim. Independent researchers have found no evidence to support the claim.,0
"Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. No peer-reviewed research has confirmed this assertion. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Experts the establishment does not want you to hear say gravity is a fictional concept. The claim has been disputed by official bodies. This information has not been verified by any mainstream outlet.,0
A viral post claims vaccines contain microchips that transmit personal data to governments. No peer-reviewed research has confirmed this assertion. The original source of this claim is unknown.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. The original source of this claim is unknown.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. The claim has been disputed by official bodies. No peer-reviewed evidence supports the assertion.,0
An underground laboratory is reportedly developing a virus to reduce the global population. The original source of this claim is unknown.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. The story spread widely on social media before fact-checkers investigated.,0
"A corporation is using mind-control signals embedded in street lighting, insiders allege. The allegation remains unverified as of publication.",0
Weather machines are being used by shadowy organisations to cause floods and droughts. No peer-reviewed evidence supports the assertion.,0
Weather machines are being used by shadowy organisations to cause floods and droughts. Critics say this is misinformation; supporters insist it is being covered up.,0
"A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. Comments on various online forums suggest widespread belief in the claim. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"Experts the establishment does not want you to hear say gravity is a fictional concept. An anonymous source provided documents that have not been independently verified. The claim was dismissed by official sources, though supporters say that proves suppression.",0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. An anonymous source provided documents that have not been independently verified. Authorities have not confirmed the report.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. An anonymous source provided documents that have not been independently verified. Critics say this is misinformation; supporters insist it is being covered up.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. No peer-reviewed research has confirmed this assertion. No peer-reviewed evidence supports the assertion.,0
Insiders claim social-media algorithms are deliberately hiding the truth from ordinary people. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
A viral post claims vaccines contain microchips that transmit personal data to governments. The allegation remains unverified as of publication.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. The story spread widely on social media before fact-checkers investigated.,0
"Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"Top politicians were caught conducting a secret ritual, according to a whistleblower. Comments on various online forums suggest widespread belief in the claim. The original source of this claim is unknown.",0
"Weather machines are being used by shadowy organisations to cause floods and droughts. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Experts the establishment does not want you to hear say gravity is a fictional concept. Comments on various online forums suggest widespread belief in the claim. Fact-checking organisations have rated this claim as false or misleading.,0
"Top politicians were caught conducting a secret ritual, according to a whistleblower. Comments on various online forums suggest widespread belief in the claim. The allegation remains unverified as of publication.",0
"Secret satellite footage allegedly proves the moon landing was staged on a film set. No peer-reviewed research has confirmed this assertion. The claim was dismissed by official sources, though supporters say that proves suppression.",0
Weather machines are being used by shadowy organisations to cause floods and droughts. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
Weather machines are being used by shadowy organisations to cause floods and droughts. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. Fact-checking organisations have rated this claim as false or misleading.,0
An underground laboratory is reportedly developing a virus to reduce the global population. No peer-reviewed research has confirmed this assertion. Fact-checking organisations have rated this claim as false or misleading.,0
"Declassified files reportedly confirm that world leaders answer to a shadowy global council. No peer-reviewed research has confirmed this assertion. The claim was dismissed by official sources, though supporters say that proves suppression.",0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. The claim has been disputed by official bodies. Authorities have not confirmed the report.,0
Secret satellite footage allegedly proves the moon landing was staged on a film set. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. An anonymous source provided documents that have not been independently verified. Fact-checking organisations have rated this claim as false or misleading.,0
A viral post claims vaccines contain microchips that transmit personal data to governments. Comments on various online forums suggest widespread belief in the claim. Authorities have not confirmed the report.,0
An underground laboratory is reportedly developing a virus to reduce the global population. The original source of this claim is unknown.,0
A former government employee alleges that climate data is being falsified by agencies. An anonymous source provided documents that have not been independently verified. Authorities have not confirmed the report.,0
A local man claims to win the lottery repeatedly using a hidden mathematical exploit. Fact-checking organisations have rated this claim as false or misleading.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. The allegation remains unverified as of publication.,0
An underground laboratory is reportedly developing a virus to reduce the global population. An anonymous source provided documents that have not been independently verified. Critics say this is misinformation; supporters insist it is being covered up.,0
A former government employee alleges that climate data is being falsified by agencies. The claim has been disputed by official bodies. The original source of this claim is unknown.,0
Weather machines are being used by shadowy organisations to cause floods and droughts. Comments on various online forums suggest widespread belief in the claim. The allegation remains unverified as of publication.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. No peer-reviewed research has confirmed this assertion. Fact-checking organisations have rated this claim as false or misleading.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. An anonymous source provided documents that have not been independently verified. Independent researchers have found no evidence to support the claim.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. An anonymous source provided documents that have not been independently verified. Authorities have not confirmed the report.,0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. The claim has been disputed by official bodies. Fact-checking organisations have rated this claim as false or misleading.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.,0
A former government employee alleges that climate data is being falsified by agencies. The claim has been disputed by official bodies. Authorities have not confirmed the report.,0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. No peer-reviewed research has confirmed this assertion. Authorities have not confirmed the report.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
Secret satellite footage allegedly proves the moon landing was staged on a film set. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
A local man claims to win the lottery repeatedly using a hidden mathematical exploit. Comments on various online forums suggest widespread belief in the claim. Critics say this is misinformation; supporters insist it is being covered up.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. No peer-reviewed research has confirmed this assertion. Authorities have not confirmed the report.,0
"A corporation is using mind-control signals embedded in street lighting, insiders allege. The claim has been disputed by official bodies. Independent researchers have found no evidence to support the claim.",0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. The claim has been disputed by official bodies. Independent researchers have found no evidence to support the claim.,0
New scientific proof shows the earth is hollow and an ancient civilisation lives inside. No peer-reviewed research has confirmed this assertion. Critics say this is misinformation; supporters insist it is being covered up.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. Fact-checking organisations have rated this claim as false or misleading.,0
"An underground laboratory is reportedly developing a virus to reduce the global population. Comments on various online forums suggest widespread belief in the claim. The claim was dismissed by official sources, though supporters say that proves suppression.",0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. Comments on various online forums suggest widespread belief in the claim. This information has not been verified by any mainstream outlet.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. An anonymous source provided documents that have not been independently verified. The allegation remains unverified as of publication.,0
"Top politicians were caught conducting a secret ritual, according to a whistleblower. No peer-reviewed research has confirmed this assertion. Fact-checking organisations have rated this claim as false or misleading.",0
An underground laboratory is reportedly developing a virus to reduce the global population. Fact-checking organisations have rated this claim as false or misleading.,0
Insiders claim social-media algorithms are deliberately hiding the truth from ordinary people. No peer-reviewed research has confirmed this assertion. This information has not been verified by any mainstream outlet.,0
A former government employee alleges that climate data is being falsified by agencies. The claim has been disputed by official bodies. Fact-checking organisations have rated this claim as false or misleading.,0
A miracle cure for all diseases was discovered by a blogger that doctors refuse to acknowledge. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
"Anonymous sources say free-energy devices are being suppressed by the oil industry. No peer-reviewed research has confirmed this assertion. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"A corporation is using mind-control signals embedded in street lighting, insiders allege. An anonymous source provided documents that have not been independently verified. The original source of this claim is unknown.",0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. The original source of this claim is unknown.,0
An underground laboratory is reportedly developing a virus to reduce the global population. No peer-reviewed research has confirmed this assertion. Independent researchers have found no evidence to support the claim.,0
A leaked video supposedly reveals a celebrity scandal involving radioactive food additives. No peer-reviewed research has confirmed this assertion. The allegation remains unverified as of publication.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. No peer-reviewed research has confirmed this assertion. Authorities have not confirmed the report.,0
An underground laboratory is reportedly developing a virus to reduce the global population. An anonymous source provided documents that have not been independently verified. This information has not been verified by any mainstream outlet.,0
"A former government employee alleges that climate data is being falsified by agencies. The claim has been disputed by official bodies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. The claim has been disputed by official bodies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
"A corporation is using mind-control signals embedded in street lighting, insiders allege. An anonymous source provided documents that have not been independently verified. Critics say this is misinformation; supporters insist it is being covered up.",0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. No peer-reviewed research has confirmed this assertion. This information has not been verified by any mainstream outlet.,0
Leaked emails allegedly show health regulators approved unsafe drugs in exchange for bribes. No peer-reviewed research has confirmed this assertion. The allegation remains unverified as of publication.,0
A local man claims to win the lottery repeatedly using a hidden mathematical exploit. The claim has been disputed by official bodies. Fact-checking organisations have rated this claim as false or misleading.,0
A new study no mainstream outlet will cover shows that 5G causes neurological damage. The claim has been disputed by official bodies. The allegation remains unverified as of publication.,0
"A whistleblower claims a health crisis was manufactured by pharmaceutical companies. The claim was dismissed by official sources, though supporters say that proves suppression.",0
A whistleblower claims a health crisis was manufactured by pharmaceutical companies. The claim has been disputed by official bodies. The allegation remains unverified as of publication.,0
A hidden document reveals elites are adding chemicals to tap water to suppress memory. The claim has been disputed by official bodies. No peer-reviewed evidence supports the assertion.,0
Insiders claim social-media algorithms are deliberately hiding the truth from ordinary people. Comments on various online forums suggest widespread belief in the claim. Fact-checking organisations have rated this claim as false or misleading.,0
Insiders claim social-media algorithms are deliberately hiding the truth from ordinary people. The claim has been disputed by official bodies. Fact-checking organisations have rated this claim as false or misleading.,0
Declassified files reportedly confirm that world leaders answer to a shadowy global council. Authorities have not confirmed the report.,0
"Weather machines are being used by shadowy organisations to cause floods and droughts. The claim was dismissed by official sources, though supporters say that proves suppression.",0
